,Source,Target,Weight
35156,3년,소득,1
35157,나중,기간동안,1
35158,전화,소득,1
35159,기간동안,육아휴직중,1
35160,기간동안,소득,2
35161,기간동안,상태,1
35162,2년,잘아시는분,2
35163,날짜,신랑,1
35164,날짜,부부,1
35165,날짜,제,1
35166,날짜,육아휴직하,1
35167,육아휴직시,시점,2
35168,200만원,기존,1
35169,200만원,이번달,1
35170,200만원,부부,1
35171,200만원,제,1
35172,200만원,급여신청,1
35173,200만원,육아휴직하,1
35174,신랑,기존,1
35175,신랑,이번달,1
35176,신랑,급여신청,1
35177,기존,제,2
35178,기존,육아휴직하,1
35179,이번달,부부,1
35180,이번달,시점,1
35181,이번달,육아휴직하,1
35182,부부,시점,2
35183,부부,급여신청,1
35184,시점,제,2
35185,제,급여신청,1
35186,제,시작,2
35187,제,금액,2
35188,육아휴직하,적용,1
35189,불이익,맘,1
35190,경험,맘,1
35191,포함,사람,3
35192,정부,사람,1
35193,정부,22년,1
35194,정부,어디,1
35195,22년,뭐,1
35196,21년,내년,1
35197,21년,일주일,1
35198,계신가요,부모,1
35199,계신가요,시행,1
35200,육아휴직시,확인,2
35201,부모,시행,2
35202,부모,확인,1
35203,육아휴직하,해당,1
35204,육아휴직하,시행,1
35205,연장반,7개월,1
35206,연장반,아기,1
35207,연장반,금액,1
35208,연장반,예정,1
35209,7개월,금액,1
35210,1년6개월,시작,1
35211,발생,1개월,1
35212,연차사용,뒤,2
35213,복직예정,4개월,1
35214,복직예정,유급,1
35215,복직예정,이유,2
35216,복직예정,지금,1
35217,4개월,유급,1
35218,4개월,어린이집,1
35219,유급,지금,1
35220,중간,선택,1
35221,중간,부분,1
35222,출산예정,선택,1
35223,출산휴가육아휴직,선택,1
35224,7개월,사후지급금,2
35225,실업급여,기존,1
35226,기존,뭐,1
35227,육아휴직시,지원,4
35228,선물,육아휴직후,1
35229,포함,경력,2
35230,포함,육휴중,1
35231,경력,육휴중,1
35232,신청,부모급여,2
35233,육아휴직기간,이해,1
35234,육아휴직기간,부모급여,1
35235,혜택,9개월,1
35236,혜택,10개월,1
35237,혜택,산전휴가,1
35238,24년,산전휴가,1
35239,9개월,산전휴가,1
35240,10개월,산전휴가,1
35241,23년,집,2
35242,집,담당자,1
35243,집,계약직,1
35244,담당자,신청해,1
35245,담당자,계약직,1
35246,남편,계약직,2
35247,신청해,올해,2
35248,5개월,입금,1
35249,육아휴직시,육아휴직후,3
35250,기준,복직시,1
35251,기준,육아휴직후,1
35252,복직시,육아휴직후,1
35253,시점,육아휴직후,1
35254,어디,자리,1
35255,복직,출하,2
35256,6개월,출하,2
35257,스트레스,사후지급금,1
35258,스트레스,상관,1
35259,스트레스,출하,1
35260,스트레스,고용노동부,1
35261,이번달,상관,1
35262,이번달,부분,1
35263,사후지급금,출하,1
35264,상관,출하,1
35265,상관,부분,2
35266,돈,부탁,2
35267,사람,확정,1
35268,사람,담당자,3
35269,사람,유급,1
35270,확정,담당자,1
35271,육아휴직기간,뭐,1
35272,11개월,도움,1
35273,연장,1달,1
35274,혜택,육아휴직시,2
35275,혜택,사업장,2
35276,혜택,직원,1
35277,육아휴직시,계약직,1
35278,사업주,고민,1
35279,사업주,계약직,1
35280,이해,계약직,1
35281,이해,퇴직금,1
35282,계약직,금액,1
35283,이야기,퇴직금,2
35284,이야기,금액,1
35285,집,얼마,1
35286,신랑,얼마,1
35287,얼마,답변,1
35288,얼마,얘기,1
35289,답변,얘기,1
35290,원장님,복직후,2
35291,원장님,얼마,2
35292,원장님,자녀,1
35293,원장님,사후지급금,1
35294,원장님,해당,1
35295,원장님,금액,1
35296,복직후,내년,2
35297,복직후,자녀,1
35298,기준,자녀,2
35299,얼마,자녀,1
35300,자녀,사후지급금,1
35301,출산후,전환,1
35302,2024년,4개월,1
35303,2024년,초등학교,1
35304,출산예정일,초등학교,2
35305,7개월,담당자,1
35306,7개월,한달,1
35307,33,보장,1
35308,33,육아휴직때,2
35309,33,출퇴근,1
35310,보장,나중,1
35311,보장,육아휴직때,1
35312,보장,적용,1
35313,보장,출퇴근,1
35314,육아휴직때,적용,1
35315,육아휴직때,상황,1
35316,육아휴직때,출퇴근,1
35317,적용,출퇴근,1
35318,육아휴직기간,눈치,1
35319,16일,진행,1
35320,16일,휴직중,1
35321,16일,직원,2
35322,11개월,휴직중,1
35323,11개월,마지막,1
35324,11개월,직원,1
35325,진행,휴직중,1
35326,진행,마지막,1
35327,중간,휴직중,1
35328,중간,직원,1
35329,제출,휴직중,1
35330,이후,휴직중,2
35331,휴직중,마지막,1
35332,휴직중,월급,1
35333,휴직중,연차소진,1
35334,변경,소급적용,1
35335,변경,확정,1
35336,변경,고용노동부,2
35337,소급적용,2022년,1
35338,확정,2022년,1
35339,문의,2022년,1
35340,문의,출근,1
35341,2022년,부분,1
35342,2022년,잘아시는분,1
35343,출근,잘아시는분,1
35344,부분,잘아시는분,1
35345,포함,조건,1
35346,날짜,조건,1
35347,공휴일,180일,1
35348,공휴일,조건,1
35349,고용보험,토요일,1
35350,토요일,180일,1
35351,토요일,조건,1
35352,토요일,포함해서,1
35353,180일,45일,1
35354,180일,뒤,1
35355,조건,제외,1
35356,포함해서,제외,1
35357,질문,사유,1
35358,육아휴직급여,사유,1
35359,육아휴직급여,이전,2
35360,이전,복귀,1
35361,적용,제외,2
35362,적용,3년,1
35363,2년,제외,1
35364,제외,이전,1
35365,3년,이전,2
35366,이후,이사,2
35367,이사,2년,1
35368,90일,복직시,1
35369,보장,다음달,1
35370,보장,뭐,1
35371,확인서,관련해,1
35372,사업주,관련해,1
35373,2023년,지원,2
35374,글,예비맘,1
35375,정부,육아휴직수당,1
35376,정부,실업급여,1
35377,부모급여,실업급여,1
35378,부모급여,한번,1
35379,부모급여,예비맘,1
35380,육아휴직수당,이해,1
35381,육아휴직수당,예비맘,1
35382,육아휴직중,예비맘,1
35383,필요,예비맘,1
35384,계신가요,10개월,1
35385,계신가요,경우,1
35386,현재,10개월,1
35387,복직예정,10개월,1
35388,10개월,경우,1
35389,단위,몇개월,1
35390,단위,잘아시는분,1
35391,몇개월,잘아시는분,1
35392,몇개월,계신가요,1
35393,31일,상관,1
35394,2024년,어디,1
35395,2024년,연가,1
35396,2024년,방법,1
35397,단위,소진,1
35398,단위,어디,1
35399,단위,연가,1
35400,어디,연가,1
35401,연가,상관,1
35402,연가,30일,1
35403,상관,방법,1
35404,글,4개월,1
35405,언제,보장,1
35406,보장,중순,1
35407,보장,내년,1
35408,보장,4개월,1
35409,출산휴가90,남편,1
35410,퇴직,출휴,1
35411,내용,결재,1
35412,내용,불이익,2
35413,365일,상관,1
35414,365일,불이익,1
35415,하루,결재,1
35416,하루,불이익,1
35417,결재,상관,1
35418,결재,불이익,2
35419,상관,불이익,1
35420,변경,유급,2
35421,30,10개월,1
35422,30,돈,1
35423,10개월,돈,1
35424,내년,사업자,2
35425,수당,얼마,1
35426,시,직원,1
35427,정보,직원,1
35428,정보,경우,1
35429,본인,경험,1
35430,본인,복귀,2
35431,경험,신청서,1
35432,경험,직원,1
35433,신청서,경우,1
35434,33,담당자,1
35435,33,네이버,1
35436,검색,해당,1
35437,검색,통상임금,1
35438,담당자,통상임금,1
35439,남편,네이버,2
35440,답변,네이버,2
35441,네이버,한달,1
35442,네이버,상관,1
35443,네이버,해당,1
35444,네이버,통상임금,1
35445,네이버,금액,1
35446,네이버,계획,1
35447,유급,2주,2
35448,글,몇개월,1
35449,지금,원장님,1
35450,원장님,신랑,1
35451,원장님,몇개월,1
35452,신랑,몇개월,1
35453,신랑,출휴,2
35454,얘기,몇개월,1
35455,몇개월,출휴,2
35456,출휴,맘,2
35457,마지막,현재,3
35458,월급,법,1
35459,준비,한달,1
35460,지금,지원금,2
35461,지금,나라,1
35462,일주일,복귀,2
35463,그것,답답,1
35464,언제,월요일,1
35465,월요일,상관,1
35466,종료,상관,1
35467,문의,시점,1
35468,어린이집,마지막,1
35469,지금,초,1
35470,지금,마지막,1
35471,단축근무,이직,2
35472,이직,마지막,1
35473,시간,마지막,1
35474,마지막,조언,1
35475,걱정,등록,1
35476,나중,등록,1
35477,말씀,육아휴직급여,1
35478,4대보험,전환,1
35479,이직,전환,1
35480,급여신청,남편,1
35481,33,어플,1
35482,남편,어플,1
35483,휴직중,이야기,1
35484,해당,휴직기간,1
35485,해당,이야기,2
35486,휴직기간,이야기,1
35487,확인,사업자,1
35488,현재,퇴사처리,1
35489,퇴사처리,마지막,1
35490,실업급여,자녀,1
35491,사업자,사후지급금,1
35492,나머지,무급휴직,1
35493,단축근무,제외,1
35494,무급휴직,30일,1
35495,상황,쌍둥이,2
35496,쌍둥이,자리,1
35497,중간,이유,1
35498,중간,고용센터,1
35499,나머지,이유,1
35500,작성,경우,1
35501,문제,고용센터,1
35502,휴직중,출산휴가급여,2
35503,90,일주일,1
35504,일주일,출산전,1
35505,일주일,45일,1
35506,45일,필요,1
35507,16일,담당자,1
35508,16일,가정,1
35509,16일,몇개월,1
35510,16일,등록,2
35511,처리,가정,1
35512,서류,몇개월,1
35513,담당자,마지막,1
35514,담당자,가정,1
35515,담당자,몇개월,1
35516,담당자,등록,1
35517,소진,몇개월,1
35518,소진,등록,1
35519,마지막,몇개월,1
35520,월급,가정,1
35521,가정,등록,1
35522,가정,확인,1
35523,몇개월,시작,1
35524,몇개월,등록,1
35525,사람,추가,1
35526,사람,조건,1
35527,추가,조건,1
35528,제도,조건,1
35529,제도,병원,1
35530,제도,만약,1
35531,28일,사후지급금,1
35532,28일,궁금한,1
35533,28일,제외,1
35534,제외,두번,1
35535,사람,16일,2
35536,사람,사업주,2
35537,16일,사업주,1
35538,사람,육아휴직후,1
35539,사람,복직후,1
35540,비슷,아가,1
35541,비슷,육아휴직후,2
35542,비슷,눈치,2
35543,아가,육아휴직후,1
35544,아가,복직후,1
35545,아가,현재,1
35546,아가,출휴,1
35547,아가,이해,1
35548,육아휴직후,이야기,1
35549,육아휴직후,출근,2
35550,육아휴직후,적응,1
35551,육아휴직후,출휴,1
35552,육아휴직후,맘,1
35553,이야기,맘,2
35554,뭐,복직후,2
35555,복직후,눈치,1
35556,복직후,엄마,1
35557,복직후,출근,1
35558,복직후,적응,1
35559,복직후,이해,1
35560,눈치,이해,1
35561,현재,출휴,1
35562,엄마,출휴,1
35563,적응,출휴,1
35564,이해,맘,1
35565,지금,유예,1
35566,지금,건강보험료,2
35567,비슷,건강보험료,1
35568,비슷,납부,1
35569,건강보험료,말,1
35570,중소기업,다음,1
35571,필요,다음,1
35572,포함,얘기,1
35573,1달,공휴일,1
35574,산후도우미,가능,1
35575,산후도우미,아빠,1
35576,산후도우미,자녀,1
35577,지금,산전육아휴직,2
35578,지금,휴직기간,1
35579,지금,퇴직금,1
35580,기간,소득,1
35581,소득,휴직기간,1
35582,소득,퇴직금,1
35583,글,신청해,1
35584,포함,신청해,2
35585,추가,2022년,1
35586,추가,어디,1
35587,추가,신청해,1
35588,연장,신청해,1
35589,연장,인사팀,1
35590,아래,어디,1
35591,아래,신청해,1
35592,출산휴가육아휴직,신청해,1
35593,어디,신청해,1
35594,신청해,인사팀,1
35595,신청해,출휴,1
35596,신청해,계획,1
35597,둘째,기여금,1
35598,제외,기여금,1
35599,유급,기여금,1
35600,첫째,기여금,1
35601,사람,며칠,1
35602,사람,2주,1
35603,사람,육휴중,3
35604,집,작성,1
35605,집,며칠,1
35606,작성,며칠,2
35607,작성,9개월,1
35608,작성,지금,2
35609,작성,첫째,1
35610,본인,며칠,1
35611,본인,2주,1
35612,본인,육휴중,2
35613,본인,출근,1
35614,며칠,2주,1
35615,며칠,일주일,1
35616,며칠,병원,1
35617,며칠,육아휴직중,2
35618,며칠,필요,1
35619,며칠,지금,1
35620,며칠,둘째,3
35621,며칠,육휴중,1
35622,며칠,첫째,2
35623,한번,육휴중,1
35624,2주,9개월,1
35625,2주,지금,1
35626,2주,하루,1
35627,2주,육휴중,1
35628,2주,첫째,1
35629,일주일,9개월,1
35630,일주일,시작,2
35631,일주일,육휴중,1
35632,일주일,출근,1
35633,시간,병원,2
35634,9개월,병원,1
35635,9개월,필요,1
35636,9개월,육휴중,1
35637,병원,육휴중,1
35638,병원,출근,1
35639,3개월,육휴중,1
35640,지금,육휴중,1
35641,하루,육휴중,1
35642,육휴중,남편,1
35643,경력,자녀,1
35644,휴직기간,자녀,1
35645,유급,11개월,1
35646,11개월,2주,1
35647,24년,최대,1
35648,연장,날짜계산,1
35649,고용노동부,도움,2
35650,추가,육아휴직신청서,1
35651,추가,며칠,1
35652,육아휴직신청서,육아휴직중,1
35653,23년,육휴급여,1
35654,육휴급여,22년,1
35655,육휴급여,월급,3
35656,육휴급여,부분,1
35657,비슷,수당,1
35658,28일,30,1
35659,28일,도움,2
35660,2022년,30,1
35661,30,도움,1
35662,서류,기간동안,1
35663,기간동안,등록,1
35664,등록,인사팀,1
35665,쌍둥이,현재,3
35666,포함,부부,1
35667,그것,병원,1
35668,그것,가정,1
35669,본인,부부,1
35670,본인,가정,1
35671,시간,가정,1
35672,스트레스,부부,1
35673,스트레스,가정,1
35674,스트레스,아빠,1
35675,병원,부부,1
35676,병원,가정,1
35677,병원,이해,1
35678,부부,가정,1
35679,부부,이유,1
35680,부부,이해,1
35681,부부,아빠,2
35682,가정,이유,1
35683,자료,두번,1
35684,자료,육아휴직급여,1
35685,자료,통상임금,1
35686,두번,통상임금,2
35687,통상임금,제출,2
35688,연봉,이번달,1
35689,토요일,업무,1
35690,토요일,아빠,1
35691,토요일,뭐,1
35692,토요일,엄마,1
35693,토요일,2년,1
35694,토요일,아기,1
35695,주말,업무,1
35696,주말,뭐,1
35697,주말,엄마,1
35698,아가,준비,1
35699,아가,첫째,1
35700,아빠,준비,2
35701,아빠,하루,1
35702,준비,이후,2
35703,준비,신랑,2
35704,신랑,하루,1
35705,신랑,2년,1
35706,90,인터넷,1
35707,네이버,월급,1
35708,네이버,6개월,1
35709,월급,180일,1
35710,2024년,임산부,1
35711,90,180일,1
35712,90,단위,1
35713,90,하루,1
35714,사용가능,출산전후휴가,1
35715,출산전후휴가,22년,1
35716,출산전후휴가,하루,1
35717,육아휴직출산휴가,180일,1
35718,육아휴직출산휴가,단위,1
35719,육아휴직출산휴가,하루,1
35720,육아휴직출산휴가,입사,1
35721,180일,한달,1
35722,180일,확인,1
35723,단위,22년,1
35724,단위,하루,1
35725,하루,입사,1
35726,입사,확인,3
35727,경험,육아휴직급여,1
35728,비슷,출산휴가급여,1
35729,비슷,인사팀,1
35730,복직예정,2023년,1
35731,33,산전육아휴직,1
35732,10개월,조건,1
35733,10개월,육아휴직후,1
35734,조건,육아휴직후,1
35735,정부,퇴사,1
35736,정부,처리,1
35737,정부,요청,3
35738,무급휴직,지원,1
35739,지원,요청,1
35740,지원,복귀,1
35741,관련해,제,1
35742,언제쯤,답변,1
35743,언제쯤,문의,1
35744,사정,지원금,2
35745,사정,요청,2
35746,사정,문제,1
35747,사정,21년,1
35748,사정,2년,1
35749,사정,이야기,1
35750,사정,몇개월,2
35751,사정,출휴,1
35752,지원금,확인서,1
35753,지원금,계약직,1
35754,지원금,2년,1
35755,지원금,방법,1
35756,지원금,몇개월,1
35757,지원금,출휴,1
35758,확인서,문제,2
35759,확인서,입사,1
35760,확인서,21년,1
35761,확인서,2년,1
35762,확인서,방법,1
35763,확인서,이야기,1
35764,확인서,임신,1
35765,확인서,몇개월,1
35766,21년,이야기,1
35767,사용,육아휴직하,1
35768,인터넷,이사,1
35769,인터넷,중순,1
35770,인터넷,육아휴직하,1
35771,퇴사,육아휴직하,1
35772,전화,이사,1
35773,전화,중순,1
35774,중순,육아휴직하,1
35775,육아휴직하,복귀,1
35776,신랑,육아휴직때,1
35777,신랑,고용노동부,1
35778,신랑,유급,1
35779,한달,육아휴직때,1
35780,육아휴직때,해당,1
35781,육아휴직때,고용노동부,1
35782,육아휴직때,유급,1
35783,2년,가능한가요,1
35784,나라,가능한가요,1
35785,고용보험,부모,2
35786,부모,입금,1
35787,육아휴직때,복직예정,1
35788,선택,육아휴직중,1
35789,2022년,단축근무,1
35790,상황,자동,1
35791,정보,마지막,1
35792,쌍둥이,전화,1
35793,전화,주말,2
35794,마지막,2년,1
35795,공무원,선물,1
35796,선물,문제,1
35797,선물,산전육휴,1
35798,문제,산전육휴,2
35799,조기복직,기준,1
35800,조기복직,방법,2
35801,아래,21년,1
35802,아래,자리,2
35803,무급휴직,22년,1
35804,무급휴직,자리,1
35805,22년,유급,1
35806,21년,유급,1
35807,21년,자리,1
35808,유급,자리,1
35809,출근,180일,1
35810,육아휴직후,180일,1
35811,사후지급금,언제쯤,1
35812,혜택,출산전,1
35813,혜택,사후지급금,1
35814,혜택,퇴직,1
35815,혜택,고용노동부,1
35816,예정일,복직후,1
35817,지원금,문의,2
35818,지원금,고용노동부,3
35819,지원금,통상임금,2
35820,나머지,퇴직,1
35821,2023년,복직후,1
35822,2023년,200만원,1
35823,2023년,사후지급금,1
