title,detail
출산휴가 육아휴직 연차소진 .. 잘 아시는 직장맘님 도와주세요 ㅠㅠ,"10월 황금연휴 출산예정인 아직 .. 9주차 임산부에요 :)
1) 다들 출산전 휴가 몇일 전에 들어가시나요?
2) 10/2 출산예정일인데,
45일 - 출산전 휴가 / 45일 - 출산후 휴가 로 나눠서 쓴다는 가정하에 !
8/19 - 출산전휴가 시작 10/2 출산휴가 종료
10/3-9 추석연휴 패스
10/11-11/25 - 출산 후 휴가
2027/05/25 - 육아휴직 종료일
2025년 연차 16개 / 2026년 연차 17개 / 2027년 연차 17개
이때 25년+26년 연차 총 33개
2027/07/09 연차 소진 ** 7/10-11 주말
최종복귀일 !!!! 2027/07/12 이 맞을까요?..."
친정 아기 돌봄 용돈 드리다가 줄이면 서운해하시진 않으시나요?,"안녕하세요! 예비맘입니다.
직장에 다니고 있어서 육아휴직이 끝나고 복직할 때
친정엄마가 아기를 봐주실 것 같아요.
이 경우에 용돈을 드리려고 하는데,
처음에는 용돈을 많이 드리다가(돌보는 시간이 길면)
나중에 어린이집 보내고 하면 용돈을 줄여서 드릴 것 같은데요.
궁금한 건 이 경우에 어쨌든 드리던 용돈이 줄어드는거니
시간에 비례해 어쩔 수 없다고는 생각하시겠지만
사람마음이.. 좀 서운해하시거나 그런건 없을까요??
엄마는 따로 직장에 다니시거나 들어오는 돈은 없으셔서
예시로 저희가 200드리다가 나중에 100으로 줄이고 이러면
뭔가 좀 허전하실 것 같아서요..ㅋㅋㅋ
별 게 다 걱정이지만 경험 있으시면 나눠주세요!"
6+6 육아휴직 남편이 5개월만 써도 적용될가요?,"제가 먼저 6개월 쓰고 남편은 5개월쓰는데요
저는 일반육아휴직 급여를 우선 받고
남편이 이후 5개월 쓰면 5개월차까지
제 육휴도 6+6 소급적용받을수있나요?
그리고 남편이 나중에 육휴 다시 사용할때 남은 한달 또 소급적용되는건지요"
육아휴직 급여 신청,"2024/11/5부터 출산휴가에 들어가서 출산휴가 급여를 처음 12월에 신청하고 지금까지 12월, 1월, 2월 이렇게 세번 받았어요.
회사에 육아휴직 결재올린게 2/27부터 육아휴직이면 육아휴직 급여신청은 언제부터 가능한가요?
처음 신청하는거라 모르는거 투성이네요ㅠㅠ"
육아휴직 신청할때,"3월1일부터 하는게 낫나요?? 아님 3월 4일부터 하는게 낫나요?>>
26.2.28일까지 할건데 상관없나요???
육휴급여 지급일자가 달라지거나 그러나요/..??"
"첫째부터 둘째아이까지 육아휴직, 육아로인한퇴사 및 실업급여 가능할까요..","첫째아이 출산휴가+육아휴직 이후 18개월 터울로 둘째아이가 생겨
산전육아휴직을 이어 붙이고 출산휴가, 육아휴직을 탈탈 털어 썼습니다.
곧 복직일이 다가오는데 복직을 할 수 있는 환경이 아니어서 퇴사를 해야해요.
회사에 알리는 것도 참 큰 미션인데(송구스러워서 전화하기가 두렵네요ㅠㅠ)
육아로인한퇴사와 실업급여가 조건 상 가능할지 궁금해서요.
실업급여 조건이 이직일(?) 기준 이전 18개월 동안 180일 이상 유급 근로한 이력이 있어야 된다는 글을 보았는데
제가 22년말부터 육아휴직중이라서요."
육아휴직후 퇴직하면 퇴직금이 얼마일지,"남편이 육아휴직하고 퇴사할 예정인데
퇴직금이 근무했던 1년 기준으로 산정되는지 아니면 육아휴직기간 받은 금액포함해서 1년 산정되는건지 궁금합니다!
참고로 퇴직연금아니고 퇴직금입니다"
직장인 임산부 출산휴가/육아 휴직,휴직 다들 몇주에 시작하세요?
직장다니면서 이모님 구하기,"직장 다니면서 시터이모님 구하기 많이 어려울까요?
지금 이모님이 연세가 있으셔서 앞으로 많이 하셔도 길어야 1년 하실 수 있으실 것 같다고 하시는데요..
제가 육아휴직하고 있는 동안에 이모님 새로 구해서 같이 지내보다가 복직하는게 나을지, 지금 이모님 너무 좋으니 1년이라도 더 계시다가 제가 회사 다니고 있을 때 새로 구하는게 나을지 고민중이에요
조부모님이 와계실 상황도 아니어서 사실 새로 구하면 초반에는 제가 휴가내고 감독하는 방법밖에 없어가지구오ㅠ
다들 휴가 며칠 내고 그 동안 괜찮으신지 감독하신 담에 출근하시나요..??
아이를 맡기는 일이다보니 정말 조심스럽네요ㅜㅠ"
육아휴직 산전/산후,"현재 직장 다니고 있는데, 점점 힘들어 지네요.
산전휴가를 쓰는게 좋을까요?
아니면 최대한 버티다 뒤로 쓰는게 좋을까요?"
이번달까지일하고 이제쉬려구요!,"5월중순 출산예정입니다~
10년넘게 계속 한직장에서 일하다가 휴직을 한다고생각하니기분이 묘하네요ㅎㅎㅎ
회사짐정리하면서도 기분이 이상하고..!
육아도 잘해낼수있겠죠?!!!
맘님들 좋은기운 주세요!!!"
육아휴직 신청 후 한달만 회사 출근하려면요,"육아휴직을 2월 17일부터 일년으로 정해서
회사에도 얘기끝냈는데
신랑이 육휴 내게 됬어요! 이렇게 고용24에 나와있는데
4월 한달 출근하려면 회사에서 확인서 다시 내줘야하나요? 저도 따로 신청해야 할 게 있나요?"
육아휴직 시작 시기,"다들 몇주차에 육아휴직 들어가시나요 ?
저는 33주차부터 육아휴직 시작하긴 했는데...ㅜㅜㅜ
2주전까지 다니시는 분들도 있긴 하더라고요
2주전에는 언제 아기가 나올지 모르니 걱정되서 미리 들어오긴 했는데
너무 빨리 육아휴직 한걸까요?"
육아휴직중 상여금 질문,"근로계약서상 연봉에 상여금 포함으로 명시되어있는데
이렇게 써있어도 상여금 안줘도 되는건가용 ,,? ㅠㅠ
원래 출산휴가중에는 지급, 육아휴직기간중에는 미지급으로 알고있긴 하나 이런경우도 똑같은지 궁금합니다 !"
산전육휴 - 출산휴가 - 산후육휴 날짜 계산좀 봐주세용,"컨디션 최악 운전하기 힘들고 대중교통 안다니는 회사라 미리 육아휴직 들어갈랴고 합니다
예정일 10.17 일인데 계산법 이게 맞나요?
산전육휴 - 04.01 ~9.30 (6개월) 183일
출산휴가 - 10.01 ~12.29 (90일)
산후육휴 - 12.30 ~ 26.6.30 (6개월) 183일
조언 부탁드립니다~"
복직을 앞두고 너무 걱정이에요.,"출산휴가 3개월, 육아휴직 1년 진행해서 6월에 복직을 앞두고 있어요 ㅠㅠ
어린이집도 이제 보내는데 적응 잘해줄지도 걱정이고..
제가 회사에 적응을 잘 할 수 있을까도 걱정이에요...ㅠㅠ
회사에서는 일 많다고 꼭 와야한다고 기다린다 말씀주시는데
새로운 업무들도 늘었고 다시 배워야 할 일도 많을것 같고...
기존하던일도 다 기억이 날지... 여건만 되면 아기랑 더 같이 있고 싶은데
다들 적응 어떻게 하셨는지 알고싶어요 ㅠㅠ"
공무원 육아휴직 1년6개월 유급휴가,"남편과 저 둘다 공무원 부부입니다.
자녀는 3월말에 출산하고 출산휴가 끝난 후2024.6.1~부터 육아휴직중인 상황입니다. 지금 현재 9개월정도 사용했고 5월31일 까지 유급으로 나오고 그후 무급인걸로 알아요
저는 2026.2.28일까지 사용하려고 해요.
이번에 바뀐 법 중에 남편이 3개월 정도 사용하면 12+6개월 유급휴가로 바뀐걸로 알고 있는데
남편은 2025.7월 중순부터 10월중순까지 사용할 예정인데 그럼저는 11월한달은 유급으로 받을 수 있고 그전 6,7,8,9,10월 5개월치는 소급되어서 받을 수 있는지 궁금합니다!!
그리고 혹시 만약 남편이2025.10월부터 12월까지 사용하게 된다면 2026.1월달에 그전에 썼던 6개월치를 소급되어 받을 수있는지도 궁금해요!"
혹시 회사 사정으로 복직을 못한 분들 있으신가요?,"출산휴가와 육아휴가 15개월 휴직하고 3월4일 복직 예정이었습니다.
근데 경기가 어려워져 대표님께서 지금 복직을 좀 미루면 안되겠냐고 하는 상황인데요.
챙겨주실 수 있는 건 다 챙겨주시겠다고 하신 상황인데 이걸 제가 알아봐야 합니다.
일단 복직후 6개월 다니면 정부에서 나머지 휴직금이 나오는걸로 알고 있는데
회사 사정으로 복직을 못했을 경우 일괄 지급 된다고 알고 있는데
이것과 +실업급여도 챙겨주시겠다고 합니다.
혹시 이외 제가 받을 수 있는 것들이 있는지 궁금하고
이제 육아휴직을 연장 할 수 있는 방법은 없는거겠죠..? (남편은 육아휴직이 불가하여 6+6은 해당 안됩니다ㅜㅜ)"
2025년 육아휴직 중 연말정산 질문이요~!!!!!,"남편은 개인사업자고 저는 회사원인데 남편 소득이 많으면 남편 쪽으로 의료비 및 부양가족 몰아주나요??
남편은 연말정산은 안하고 5월에 부가세 신고만 진행 합니다.
이럴 경우, 2025년 이번년도 모든 비용은 남편 카드로 결제 하는게 좋을까요.?"
"출산휴가만 쓰고 복직 예정, 어느덧 한 달 밖에 안 남았네요ㅠㅠ","1월에 출산하고 4월 초 복직이라 딱 한 달 남았습니다.
출산휴가 90일은 진짜 순삭인거 같아요..
고민 끝에 남편이 육아휴직을 1년하고 저는 출휴만 쓰고 복귀하는 걸로 결론내리고
조리원 퇴소 이후부터 아기가 50일 다 되어가는 지금까지 교대근무(?)하며 케어하느라 정신없네요 ㅋ
잠도 많이 못 자는데 한 달 뒤부터 일하려니 걱정이 앞서네요ㅠ
출산 후유증으로 한동안 걷지도 못하고 병원 신세도 졌고
지금은 내내 아기 안고 있느라 여기저기 안 아픈 곳이 없는데ㅠㅠㅋㅋ
올해는 저만 워킹맘으로 살아야 하는데 잘할 수 있겠죠?ㅎ
출휴만 쓰고 복귀하시는 분들 모두 존경해요..
그나마 작년에 임산부 신분으로(?) 남들보다 더 열심히 일하려고 노력했더니
평가를 잘 받아서 성과급도 두둑히 받게 되서 뿌듯해요..
대신에 복귀하면 그만큼 더 일하란 뜻이어서 복직하고 나면 얼마나 바쁠지..
아기 낮잠 겨우 재우고 복직 한 달 남기고 이런 저런 생각이 많아져 넋두리해봤네요 ㅋㅋ"
복직후 단축근무 바로 쓰시나요?,"올 연말에 복직예정이라, 시간이 많이 남긴했지만
아기와 함께 보낼 시간이 점점 줄거라는 생각을 하니 벌써부터 걱정이 되네요.
미리, 어린이집 보내면서 적응도 하겠지만, 워킹맘으로써 이런저런 고민은 끝이 없는것 같아요...
1년 육아휴직이후에 바로 복직하고 단축근무를 하는지?
9살이전까지 단축근무 1년이니, 입학때 맞춰서 하시는 경우가 더러 있던데, 언제가 좋을지 경험하셧던 엄마들 의견주세요"
"출산휴가,육아휴직서류 임신확인서만 제출하면 되지않나요??","출산휴가, 육아휴직서류 직장에 휴가쓰기위해 제출하는 경우에 30일 이전에 신청하는거면 진단서 안필요하고, 임신확인서만 제출하면 되는거 아닌가요??
왜 회사네서 진단서 까지 제출하라고 하는지 모르겠네용..; 다른분들은 몇일 이전에 내셨는지, 두개다 내셨는지요??"
직장맘 수다 주저리 주저리,"안녕하세요! 직장에 다니고 있는 예비 직장맘입니다. 임신 10주차에 접어들었는데, 아직도 출산 후 복직에 대한 걱정과 고민이 많아요. 특히, 육아휴직 후 회사에 복귀하는 일이 많이 불안하고, 직장과 육아의 균형을 어떻게 잘 맞춰야 할지 걱정이 됩니다.
직장맘으로서 일과 육아를 어떻게 병행하시고 계신지 너무 궁금해요. 혹시 유용한 팁이나 경험담을 나눠주실 수 있으면 정말 감사하겠습니다. 또, 직장에 복귀했을 때 아기 돌보는 문제나 출퇴근 관련해서 신경 써야 할 점도 많은 것 같아요.
그리고 임신 초기 증상 때문에 회사에서 일하는 게 힘든데, 어떻게 일을 잘 해내셨는지 경험담도 듣고 싶어요. 입덧이 심할 때 어떻게 하셨는지도 궁금하고요.
혹시 저와 비슷한 상황이신 직장맘 분들이 있다면 서로 정보도 나누고, 힘이 되어주면 좋겠어요! 😊"
출산 휴가 관련 궁금증!!,"현재 계약직으로 회사를 다니고 있는데요~
2년 계약직으로 근무 후 큰 이슈 없으면 정규직 되는 조건으로 입사 했습니다.
올해 6월 정규직 계약을 앞두고있지만.. 확실치는 않구..
7월부터 출산 휴가가 들어가야하는데
만약 정규직 전환 된다는 전제하에 7월에 바로 출산휴가가 가능한지
이럴땐 계약직으로도 일한 일수가 쳐지는지 궁금합니다.
아시는분 답변 부탁 드립니당 감사합니다~~"
육아휴직확인서 2.23 날짜로 신청할수있나요?,"안녕하세요.
육아휴직 유급 1년 다 사용했고 무급 2년을 추가로 사용할 수 있는 직장이라 현재 무급으로 휴직중입니다.
남편도 3개월 이상 휴직해서 유급 6개월 연장조건에 해당되어 유급을 더 쓰려고 합니다. (부부 둘다 공무원 아님)
유급 6개월을 다 쓰기전에 복직예정이라 하루라도 빨리 등록하고싶은데... 3월에 육아휴직확인서 등록해도 2.23 자로 신청할수 있나요?"
신입과 월급차이,"5년 다니고 출산+육아휴직 1년3개월. 퇴사후 1년5개월만에 같은 회사로 재입사. 그리고 6개월째 다니고 있어요.(주임)
그러면 제 근무기간은 5년5개월인가요? 육아휴직 포함한 6년9개월인가요?
회사에서 저에게 연락 주시기전에 구인사이트에 신입240을 올려놨어요. 주40시간.
저는 주 35시간으로 요청했는데 230을 부르시더라구요. 적다 생각해서 250 불렀는데 240으로 들어가게 되었어요.
신입이 240인데 5년 넘은 직원이240이면.. 사장님이 월급을 짜게 부르시는거 맞지요? 두고두고 생각이나서 퇴사를 하는게 맞나 자존감이 하락해요. 아니면 따로 뭐라 말씀을 드려야 할지. 작년 8월에 들어왔는데, 내년 2월까지 월급도 동일해요."
